orderable_part_id,device_id,manufacturer,family,series,product_line,device_name,part_number,manufacturer_suffix,package_code,temperature_grade_code,packing_code,package_name,temperature_range,packing_form,lifecycle,source_id,source_url,observed_at,verification_status,decode_status
qinheng::ch583m,qinheng::ch583m,Qinheng,CH,CH583,CH583,CH583M,CH583M,,QFN48,,,QFN48,,,unknown,qinheng:ch32-data-yaml:CH583.yaml,https://www.wch.cn/products/CH583.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
qinheng::ch591d,qinheng::ch591d,Qinheng,CH,CH591,CH591,CH591D,CH591D,,QFN20,,,QFN20,,,unknown,qinheng:ch32-data-yaml:CH591.yaml,https://www.wch.cn/products/CH592.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
qinheng::ch591f,qinheng::ch591f,Qinheng,CH,CH591,CH591,CH591F,CH591F,,QFN28,,,QFN28,,,unknown,qinheng:ch32-data-yaml:CH591.yaml,https://www.wch.cn/products/CH592.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
qinheng::ch591r,qinheng::ch591r,Qinheng,CH,CH591,CH591,CH591R,CH591R,,TSSOP16,,,TSSOP16,,,unknown,qinheng:ch32-data-yaml:CH591.yaml,https://www.wch.cn/products/CH592.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
qinheng::ch592f,qinheng::ch592f,Qinheng,CH,CH592,CH592,CH592F,CH592F,,QFN28,,,QFN28,,,unknown,qinheng:ch32-data-yaml:CH592.yaml,https://www.wch.cn/products/CH592.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
qinheng::ch641,qinheng::ch641,Qinheng,CH,CH641,CH641,CH641,CH641,,QFN28/QSOP24<br>QFN20/QFN16,,,QFN28/QSOP24<br>QFN20/QFN16,,,unknown,qinheng:special-table,https://www.wch.cn/products/CH641.html,2026-08-13T09:43:23+00:00,manufacturer_product_page,structured_official_snapshot
qinheng::ch641d,qinheng::ch641d,Qinheng,CH,CH641,CH641,CH641D,CH641D,,QFN20,,,QFN20,,,unknown,qinheng:ch32-data-yaml:CH641.yaml,https://www.wch.cn/products/CH641.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
qinheng::ch641f,qinheng::ch641f,Qinheng,CH,CH641,CH641,CH641F,CH641F,,QFN28,,,QFN28,,,unknown,qinheng:ch32-data-yaml:CH641.yaml,https://www.wch.cn/products/CH641.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
qinheng::ch641p,qinheng::ch641p,Qinheng,CH,CH641,CH641,CH641P,CH641P,,QFN16,,,QFN16,,,unknown,qinheng:ch32-data-yaml:CH641.yaml,https://www.wch.cn/products/CH641.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
qinheng::ch641u,qinheng::ch641u,Qinheng,CH,CH641,CH641,CH641U,CH641U,,QSOP24,,,QSOP24,,,unknown,qinheng:ch32-data-yaml:CH641.yaml,https://www.wch.cn/products/CH641.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
qinheng::ch643,qinheng::ch643,Qinheng,CH,CH643,CH643,CH643,CH643,,QSOP28/LQFP48<br>LQFP64/QFN80,,,QSOP28/LQFP48<br>LQFP64/QFN80,,,unknown,qinheng:special-table,https://www.wch.cn/products/CH643.html,2026-08-13T09:43:23+00:00,manufacturer_product_page,structured_official_snapshot
qinheng::ch643l,qinheng::ch643l,Qinheng,CH,CH643,CH643,CH643L,CH643L,,LQFP48,,,LQFP48,,,unknown,qinheng:ch32-data-yaml:CH643.yaml,https://www.wch.cn/products/CH643.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
qinheng::ch643q,qinheng::ch643q,Qinheng,CH,CH643,CH643,CH643Q,CH643Q,,LQFP64,,,LQFP64,,,unknown,qinheng:ch32-data-yaml:CH643.yaml,https://www.wch.cn/products/CH643.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
qinheng::ch643u,qinheng::ch643u,Qinheng,CH,CH643,CH643,CH643U,CH643U,,QSOP28,,,QSOP28,,,unknown,qinheng:ch32-data-yaml:CH643.yaml,https://www.wch.cn/products/CH643.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
qinheng::ch643w,qinheng::ch643w,Qinheng,CH,CH643,CH643,CH643W,CH643W,,QFN80,,,QFN80,,,unknown,qinheng:ch32-data-yaml:CH643.yaml,https://www.wch.cn/products/CH643.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
qinheng::ch645,qinheng::ch645,Qinheng,CH,CH645,CH645,CH645,CH645,,QFN68/QFN32,,,QFN68/QFN32,,,unknown,qinheng:special-table,https://www.wch.cn/products/CH645.html,2026-08-13T09:43:23+00:00,manufacturer_product_page,structured_official_snapshot
qinheng::ch645f,qinheng::ch645f,Qinheng,CH,CH645,CH645,CH645F,CH645F,,QFN32,,,QFN32,,,unknown,qinheng:ch32-data-yaml:CH645.yaml,https://www.wch.cn/products/CH645.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
qinheng::ch645w,qinheng::ch645w,Qinheng,CH,CH645,CH645,CH645W,CH645W,,QFN68,,,QFN68,,,unknown,qinheng:ch32-data-yaml:CH645.yaml,https://www.wch.cn/products/CH645.html,2026-08-13T09:43:23+00:00,manufacturer_device_database,structured_official_snapshot
